id,cast,msg,code,data,businessCode
12,41.74253,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
25,42.421906,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
34,43.33128,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
54,44.063507,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
23,44.390118,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
70,44.536766,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
59,45.27711,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
24,45.662743,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
82,46.38436,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
37,47.44577,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
6,47.497955,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
39,47.75145,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
8,48.500023,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
19,49.726074,数据获取成功,200,"[{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20938763.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20938763.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/11686378.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/11686378.html""},{""analysis_url"":""http://test1.deepsoft-tech.com:6789/answer/20838685.html"",""orig_knowledge_points_links"":[{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/四边形的认识.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/c3668344-8f9a-499c-a2ac-d876bc0957a317.SiBianXingDeRenShi.MP4""},{""img"":""http://oss.deepsoft-tech.com:9000/knowledge/knowledgeimg/画已知直线的垂线的方法及应用.jpg"",""link"":""http://oss.deepsoft-tech.com:9000/knowledge/video/3919d2e2-e162-4a3e-8fb0-6286f5d535b316.画已知直线的垂线的方法及应用.MP4""}],""question_text"":""http://test1.deepsoft-tech.com:6789/question/20838685.html""}]",-1
